CIE1,ASSIGN1,CIE2,ASSIGN2,CIE3,ASSIGN3,CIE4,ASSIGN4,CIE5,ASSIGN5,CGPA,SGPA,MathRate,CulturalRatings,SportRate,ResearchRatings
12,19,10,13,7,20,6,13,5,10,6.2,6.106074358785657,5,7,9,5
17,13,19,14,22,17,19,17,20,17,7.4,7.4618075842097396,7,7,6,9
19,19,17,17,17,10,15,17,16,17,7.0,7.108635087299054,9,7,6,7
29,20,30,18,27,16,27,16,30,15,8.8,8.305893652227184,5,5,5,9
29,20,30,15,30,16,27,19,24,16,8.4,8.293639100006606,9,5,10,10
29,20,30,17,29,19,27,17,27,19,9.8,9.29353030535402,9,7,5,9
29,20,27,15,24,18,25,17,29,19,9.4,9.146677656317204,9,6,9,8
20,14,22,17,24,17,22,20,23,20,8.4,8.037698418460414,8,8,6,6
18,14,20,20,22,15,25,20,30,17,7.4,7.295970958676997,6,5,6,8
16,19,16,20,20,12,24,19,22,17,7.6,7.397966932316097,10,7,9,5
27,20,30,20,27,20,27,19,30,16,10.0,10.363633359582535,8,7,7,8
23,16,24,19,22,17,19,18,20,11,8.0,8.338143941075426,7,10,6,6
28,20,30,19,28,20,28,15,28,15,9.6,9.239828055000748,7,7,8,10
21,19,20,18,19,10,23,18,25,18,7.6,7.167243532330515,10,6,10,8
15,15,14,16,11,14,14,16,18,18,6.4,6.344213657663906,5,10,6,7
27,20,27,18,28,20,30,18,27,17,9.0,9.368916451779768,7,6,8,7
27,16,25,15,28,20,26,15,25,15,8.0,8.021459986868297,9,6,5,5
25,16,30,20,29,20,30,20,29,20,9.8,9.262292268973292,8,6,7,5
18,10,23,15,20,11,23,19,22,15,7.6,7.460606416369412,7,7,6,8
29,19,26,19,30,17,28,15,30,16,9.0,9.10379964395445,10,8,6,5
25,17,28,17,30,19,27,19,27,18,8.2,8.010879085265062,7,8,9,7
19,13,17,16,22,15,22,17,25,17,7.8,7.379226204252558,9,5,10,6
21,17,25,16,27,20,25,15,23,17,7.8,7.261042315638891,6,7,7,8
18,14,22,15,26,17,25,20,27,18,7.2,7.219762504073137,10,8,5,10
30,15,29,16,29,15,26,20,29,16,7.4,7.261930583914251,9,8,9,10
27,17,24,17,22,15,21,16,21,16,8.4,8.029343259644431,8,8,5,5
20,11,25,15,26,19,23,18,22,20,7.4,7.229528119660162,8,7,10,6
12,12,12,14,15,12,19,16,22,20,6.6,6.4334209947092855,7,6,10,10
13,17,18,15,23,17,28,15,28,15,7.4,7.212434229124451,5,9,7,10
15,11,19,10,16,16,17,16,22,20,7.0,7.189197027778285,5,10,7,5
29,18,29,16,26,18,30,17,29,19,9.0,9.216434487669432,5,6,7,6
16,18,20,11,19,14,24,17,26,17,7.8,7.136155134009054,8,8,6,7
22,20,23,16,28,20,30,20,27,18,8.6,8.204551109259757,10,7,10,5
15,13,13,10,14,17,12,11,9,14,6.2,6.419400831707109,10,10,10,5
30,17,27,15,25,19,23,17,28,18,8.8,8.369790170420359,6,9,5,6
15,13,13,13,12,15,16,11,16,20,6.4,6.304631057646514,5,8,9,7
21,20,18,16,23,16,28,19,26,15,8.6,8.217458258661548,8,9,8,9
15,13,14,13,14,14,18,17,16,16,6.2,6.2441183384449515,10,9,10,7
14,12,17,10,17,17,14,16,18,18,6.6,6.387048426506927,10,6,6,7
12,10,16,11,13,14,16,12,14,15,6.0,6.3952887813581025,9,8,8,6
13,14,11,20,11,17,15,17,13,10,6.4,6.080039278357455,9,8,5,5
22,20,22,18,22,19,25,17,30,16,8.6,8.062524800993586,6,10,9,5
14,10,11,20,13,10,18,12,17,14,6.4,6.021889689305911,7,10,7,10
13,12,11,19,10,19,15,15,20,12,6.2,6.241257540814341,8,8,6,5
22,16,27,19,29,16,28,20,30,17,8.8,8.246575816603391,9,7,6,6
17,16,19,14,16,10,13,15,14,16,6.4,6.412119114523107,6,7,7,6
28,18,30,19,28,19,29,20,26,20,10.0,10.022887188322805,9,5,5,5
26,18,29,17,28,18,25,18,22,15,9.2,9.23725232745561,8,10,8,9
24,20,26,16,23,17,22,19,24,15,8.2,8.408534174219387,5,7,7,6
13,12,12,20,9,17,13,20,12,14,6.4,6.480858005668212,8,7,8,10
22,15,20,13,21,19,25,15,22,19,7.2,7.201699352233918,9,9,5,6
21,20,18,12,19,17,17,11,22,19,7.6,7.009884813919926,8,6,8,8
19,14,19,17,19,16,24,15,25,16,7.6,7.289647579048652,9,8,8,7
16,10,19,13,24,16,25,18,27,20,7.6,7.155926127544009,8,10,5,9
24,18,22,15,23,19,27,18,25,16,8.2,8.496929525877702,6,9,9,6
17,10,16,18,15,19,13,11,15,19,6.6,6.258820077780514,7,6,8,8
30,20,28,17,30,19,29,20,26,18,9.0,9.120774662492023,8,5,9,9
24,16,25,17,29,17,26,18,26,19,8.0,8.172709305875557,7,6,6,8
30,18,27,17,27,20,25,19,23,17,8.8,8.202001868802302,9,7,6,5
14,10,11,17,11,12,13,19,18,16,6.4,6.339857543388076,6,6,7,8
28,17,26,19,26,19,25,19,26,15,7.2,7.416806296732775,6,7,8,6
28,17,28,17,26,15,26,18,29,16,7.2,7.417506991619784,5,6,6,9
16,12,13,17,13,13,10,16,10,14,6.0,6.383245473825687,6,10,10,5
23,20,24,15,26,15,29,16,29,17,8.4,8.457994905670995,5,5,7,6
27,15,29,15,28,20,27,18,25,17,8.6,8.065216812644733,8,5,8,9
14,15,14,19,16,12,14,11,17,18,6.2,6.207951894506657,7,7,9,10
28,20,30,16,28,16,30,18,30,20,9.8,9.453147656293352,7,6,9,10
19,13,21,18,21,19,18,14,21,15,7.2,7.057184371267715,9,10,9,8
12,13,15,17,17,18,18,11,17,12,6.2,6.156455616265021,5,5,7,10
14,17,11,11,16,20,20,20,19,10,6.6,6.415550956059803,6,7,8,7
23,18,25,20,23,18,25,15,23,17,7.2,7.320821921499882,6,7,9,10
12,11,13,14,13,20,13,20,11,20,6.6,6.132726954860995,10,10,8,7
19,20,20,19,22,20,21,20,18,16,8.2,8.460936123090367,6,5,10,6
19,15,21,17,25,17,22,15,27,18,7.6,7.239649860030661,5,7,6,8
21,20,18,16,16,15,14,18,15,10,7.2,7.334231917875373,5,6,7,10
30,16,27,15,24,18,28,20,28,20,9.6,9.108664434800131,7,6,6,8
18,13,22,16,25,19,22,15,25,16,8.2,8.466615562200142,7,6,6,10
23,15,22,18,24,18,24,16,22,20,7.6,7.3843948809969815,9,7,8,6
27,18,24,19,25,20,28,15,26,20,8.0,8.23056175964752,10,7,10,6
15,11,15,13,13,13,15,13,13,12,6.0,6.4407274177735845,7,7,6,6
15,13,17,15,22,18,27,18,29,16,6.2,6.462645845292173,6,9,5,5
30,17,29,16,27,19,25,15,28,19,8.4,8.46116057968423,6,8,7,6
14,18,13,17,16,10,14,18,11,14,6.4,6.487628008360881,6,9,6,7
12,13,9,19,9,15,7,17,11,17,6.0,6.214156172142084,6,5,9,9
27,18,30,19,28,18,28,16,30,20,9.0,9.35491794535721,9,6,6,7
26,18,27,20,28,19,27,17,30,19,9.6,9.489403984322541,10,10,8,5
21,20,19,18,19,10,17,12,15,10,7.0,7.270715868958011,10,8,9,6
23,17,22,15,26,16,25,18,23,20,8.2,8.21514446211338,6,6,7,7
17,19,14,11,11,14,9,17,14,18,6.6,6.219474091554961,9,9,5,5
23,19,27,17,30,15,30,19,30,15,8.0,8.280284453770644,7,5,5,5
14,16,15,14,20,13,21,17,26,20,7.4,7.303356698784045,9,8,5,5
22,17,20,11,23,18,23,16,26,17,8.2,8.357460942543865,6,5,10,9
14,19,16,10,17,12,21,19,21,15,6.6,6.252055000851703,8,9,7,7
21,15,24,15,24,15,27,17,26,16,8.4,8.47691610870412,6,7,6,5
14,18,11,17,13,19,12,20,16,20,7.0,7.381059979697118,9,9,9,6
27,19,30,20,28,18,26,20,24,16,9.2,9.196739874997714,8,5,8,10
26,15,23,20,23,16,21,17,23,15,8.4,8.438091865174421,10,6,9,5
19,19,18,18,15,18,20,16,19,14,7.6,7.048350681454847,7,9,8,7
27,15,24,17,25,15,24,20,22,18,7.8,7.285129654431198,5,8,10,7
28,15,27,17,27,17,24,19,24,17,9.0,9.447761864350818,9,8,7,5
15,18,15,15,19,19,16,18,21,15,7.2,7.028457500764354,5,6,5,9
28,17,30,19,27,16,28,18,25,17,8.8,8.339610295268177,5,7,7,6
21,15,26,19,23,18,24,18,24,15,8.0,8.377959047492599,6,9,9,5
12,12,13,20,17,11,22,16,25,15,6.6,6.009959544957029,6,6,7,9
22,15,22,15,23,17,24,19,22,16,7.8,7.421414461017582,6,6,6,10
14,11,17,16,20,11,18,18,22,17,7.2,7.1958672314501815,9,6,7,5
20,13,18,16,20,12,25,18,28,20,8.0,8.171662587085315,7,10,8,10
26,15,23,15,27,18,27,15,24,19,8.2,8.429244512991989,5,5,5,10
21,17,20,19,24,19,22,20,25,16,8.6,8.433726701128629,9,7,8,8
23,15,20,11,22,15,27,19,26,15,8.4,8.488853598835574,10,10,10,9
28,15,29,15,29,20,28,17,30,17,8.8,8.152756521545468,7,10,5,9
21,20,26,16,26,20,25,17,24,20,9.2,9.042551831016205,6,6,6,9
29,18,28,19,28,19,25,15,30,16,9.2,9.206034244255804,8,8,9,7
21,19,19,15,16,13,14,12,14,17,6.4,6.018668565808239,5,6,5,7
18,12,18,18,21,16,22,16,19,15,7.4,7.065018377698057,5,6,6,8
16,16,17,12,14,10,16,18,15,19,6.6,6.327061225997392,9,9,8,7
13,13,10,15,11,14,16,13,13,11,6.0,6.011040933037679,8,7,9,8
28,18,27,17,27,17,28,20,30,15,8.8,8.003982490085702,6,9,6,9
29,18,29,17,29,17,29,19,28,18,10.0,10.227476215035745,9,5,5,6
17,17,15,10,20,12,25,15,23,16,6.8,6.140140027977282,5,7,5,10
23,19,26,19,25,17,23,18,21,18,8.2,8.148978110453623,10,6,7,7
25,19,23,16,28,18,30,18,29,15,9.2,9.137988031633988,8,9,7,7
26,17,23,20,27,19,26,19,28,20,8.8,8.424092318533576,8,7,6,9
29,19,28,18,30,17,27,15,28,19,9.8,9.166641228905755,8,9,10,6
25,17,30,20,30,18,28,18,26,17,9.6,9.106398266849865,7,5,7,6
20,16,18,18,15,12,17,13,15,19,7.0,7.224937141576912,7,9,5,9
20,12,18,11,17,16,22,17,20,10,6.8,6.185898956991729,9,7,10,10
28,17,29,19,29,18,27,16,24,20,8.8,8.128247492637707,6,6,9,10
15,17,14,17,16,15,21,18,25,16,7.6,7.465022484938076,6,5,7,9
20,11,20,13,21,15,22,20,26,16,8.0,8.25146812464468,9,9,8,6
26,16,27,20,28,18,25,20,27,15,8.8,8.143905555331276,7,5,9,8
25,16,29,17,26,19,28,16,29,20,8.8,8.305447523920767,10,5,9,7
17,16,16,20,20,15,17,11,21,19,6.6,6.164552683184504,7,8,5,10
27,17,25,20,22,17,24,15,23,18,8.0,8.22842934310727,6,8,10,7
13,11,15,17,20,19,20,11,20,20,6.8,6.102754558461887,5,9,6,10
28,17,26,17,27,16,24,15,24,19,8.2,8.110011447741364,10,6,6,10
18,15,18,17,18,14,15,16,19,13,6.8,6.037673164145163,5,9,10,5
26,16,29,18,29,19,29,16,30,15,8.2,8.043574471203515,9,7,6,10
14,13,15,14,16,16,18,19,18,14,6.8,6.068632916314108,5,10,7,7
16,19,21,16,23,18,27,15,25,17,8.2,8.084768622387395,6,10,6,10
17,20,14,19,18,18,19,11,21,20,7.6,7.081606688341928,9,7,5,7
25,19,22,20,22,17,25,19,22,17,8.6,8.26580179337207,10,5,6,6
27,17,28,17,27,18,26,17,25,19,7.8,7.495753621180423,8,5,7,6
21,16,22,18,26,17,28,20,27,16,8.4,8.104474215635616,7,10,5,10
29,16,26,18,23,20,25,16,24,18,8.4,8.113100826976334,7,8,10,8
20,13,22,20,26,16,23,17,25,17,8.0,8.25411463846417,10,6,8,7
24,15,21,19,25,18,26,20,25,17,8.4,8.273876439897315,10,7,6,5
22,20,21,18,19,11,24,16,24,20,7.6,7.390551912867357,5,10,8,9
27,17,28,17,27,19,26,18,25,18,8.6,8.18335639653922,9,8,10,9
19,17,19,20,22,17,23,18,22,16,8.2,8.098950310007513,7,5,6,8
13,16,17,18,18,19,18,14,22,20,7.2,7.445702146574324,8,9,8,9
15,20,17,20,17,20,17,15,14,15,7.0,7.459013638834676,9,8,8,10
19,18,20,16,23,17,20,13,19,13,7.2,7.346508839649654,8,9,10,8
15,20,16,10,13,19,16,16,17,20,6.8,6.100730725626056,6,8,7,6
26,17,26,18,26,16,28,20,26,15,9.2,9.194951771949821,6,5,9,9
21,17,23,15,24,19,29,18,27,17,8.8,8.49291586420238,10,7,8,10
16,13,14,19,12,15,11,11,12,14,6.2,6.375840564830051,10,6,8,8
18,14,17,14,15,18,16,13,15,13,6.6,6.467748084987647,9,10,7,9
18,12,17,18,15,20,18,20,16,14,6.4,6.490184115047482,6,7,5,7
24,19,27,19,24,17,26,20,30,18,9.6,9.209350806292317,8,9,6,9
21,17,19,11,23,19,23,20,21,15,8.0,8.32994373688283,10,5,9,8
17,15,15,14,20,10,21,17,24,18,7.2,7.4835938206110395,5,5,5,8
25,20,30,18,29,17,26,17,27,17,8.8,8.291180940127967,9,7,5,7
14,15,19,13,20,12,18,16,15,11,6.6,6.251229174695076,7,10,9,9
12,18,15,14,14,19,18,16,15,15,6.4,6.374890375382514,5,8,7,5
14,13,16,17,17,17,22,20,19,14,7.2,7.230549543170772,9,10,9,5
16,20,20,16,23,18,24,16,29,19,8.2,8.415847799836513,7,10,10,7
21,16,20,16,19,11,17,19,20,13,7.4,7.348249188113429,7,10,7,6
22,18,23,17,23,17,25,19,25,19,7.2,7.1902330115685515,7,5,9,10
20,15,25,20,28,20,25,19,28,16,8.0,8.335337275852332,6,7,9,6
13,11,16,13,14,10,17,14,15,13,6.2,6.396613570448349,7,9,7,8
29,20,30,20,29,20,28,17,25,18,9.0,9.084017595930844,6,5,8,9
20,20,24,20,29,17,30,15,27,16,8.0,8.085605299935567,7,6,5,5
20,14,21,15,23,15,24,15,29,17,8.2,8.443004376988101,7,8,8,5
17,19,19,18,23,15,27,16,29,20,8.6,8.191789015057122,8,10,6,7
19,11,20,14,19,15,18,11,22,15,6.8,6.002164926229898,7,7,6,9
17,11,18,12,22,19,24,20,27,16,7.8,7.035484737649282,9,5,8,5
21,16,21,15,18,17,23,20,21,18,7.8,7.063328530840171,9,7,9,10
28,17,28,18,26,20,23,16,24,18,8.6,8.464222971837208,9,8,6,5
28,18,25,17,26,19,24,19,29,19,8.8,8.247846940912122,6,6,9,7
30,18,27,20,29,17,26,17,24,18,9.6,9.093201082038913,9,6,10,8
21,16,20,12,17,18,16,10,17,15,6.8,6.4632459263698205,8,9,10,5
30,18,30,15,28,15,29,17,26,15,8.8,8.355811183639126,6,9,10,5
18,20,19,19,17,14,17,16,14,14,7.2,7.249281815252495,6,5,6,7
20,11,20,16,24,15,29,15,27,19,8.4,8.128697695070466,7,8,9,9
19,15,19,17,21,17,26,16,28,19,8.4,8.236096317335305,8,8,9,8
17,12,16,10,15,10,16,17,14,15,6.2,6.306207520524495,6,5,6,9
13,19,10,17,9,12,11,14,11,16,6.2,6.364490719530703,6,7,6,8
16,17,18,20,23,17,20,19,19,17,7.4,7.31364851071128,9,9,5,7
19,17,16,14,19,12,18,12,16,10,6.6,6.395367895573628,8,10,9,7
17,18,14,10,15,11,14,14,18,16,6.2,6.38610005025034,7,9,6,8
25,20,22,17,22,18,21,16,23,17,6.8,6.491277443401936,5,8,7,7
22,20,21,18,18,13,15,17,20,12,7.6,7.008636031096864,9,7,7,9
22,18,27,16,24,19,28,20,29,15,8.6,8.371970884711372,8,8,9,10
14,11,15,14,12,10,16,16,14,20,6.4,6.281492672320706,7,7,9,8
12,19,13,13,13,13,16,18,16,13,6.4,6.473983919357324,10,10,10,8
24,19,22,17,27,16,29,17,26,15,9.0,9.039223505698349,8,9,7,5
20,10,18,19,21,20,21,18,24,20,8.0,8.49060976383931,7,10,10,5
27,16,29,20,29,15,30,18,28,16,9.4,9.124243046048132,7,8,5,10
25,19,28,18,26,16,30,17,30,15,8.8,8.366526545910787,7,8,10,5
14,20,18,13,18,16,16,19,18,17,6.6,6.475501689879817,6,9,10,6
16,15,14,11,19,16,23,19,26,15,7.4,7.192860417153566,10,9,8,9
20,17,17,14,22,16,25,19,24,20,8.2,8.092696164604089,8,6,6,10
26,16,28,17,25,19,24,19,27,18,7.8,7.1314471000368345,10,5,9,9
25,19,23,17,25,20,22,18,19,15,6.8,6.2580514337211675,9,9,6,7
20,11,20,11,17,14,16,13,17,15,6.8,6.281970287108192,8,5,5,5
24,20,28,16,30,20,27,19,25,16,9.4,9.180075477646088,9,6,8,9
22,15,23,17,20,14,20,19,25,19,7.6,7.14471313896484,5,8,5,6
29,15,30,20,30,15,28,19,28,19,9.0,9.352234943236752,8,6,6,5
18,19,15,18,16,17,17,13,17,12,6.8,6.239974868170256,9,10,5,9
26,20,27,18,24,20,21,15,19,11,7.8,7.036297630773836,7,10,6,8
21,19,24,20,29,18,28,18,30,17,9.0,9.468873718001705,8,10,6,9
24,17,21,20,19,15,17,17,15,19,7.8,7.482109403478275,9,8,5,9
28,18,26,18,26,18,26,19,28,17,8.0,8.012185831770207,9,9,5,5
29,17,29,17,29,15,30,15,28,20,9.0,9.235720920891177,7,5,9,10
22,19,23,16,22,20,23,16,22,20,8.6,8.250533483762009,8,6,10,7
15,13,12,14,14,14,16,10,17,14,6.2,6.296999975898966,9,8,5,7
22,17,24,20,21,17,26,17,27,20,8.8,8.056463721806141,8,10,6,10
25,20,23,19,20,13,23,16,25,20,7.2,7.400170898015988,6,5,10,8
21,16,19,19,23,17,23,16,21,15,7.6,7.157729019044133,9,9,6,10
19,13,23,19,28,20,30,19,30,20,9.2,9.238004992267221,8,9,5,6
15,19,16,10,16,10,20,15,19,13,6.4,6.382757330973791,8,5,6,9
16,19,16,16,21,20,22,18,23,15,7.2,7.4926024414242205,7,10,10,9
15,13,19,11,20,10,24,17,21,16,7.0,7.260518306444216,7,9,9,10
15,12,12,11,9,14,13,11,13,18,6.2,6.408252049149963,5,7,6,7
28,16,26,20,30,15,30,18,29,15,8.8,8.16757226305393,5,10,9,5
30,18,29,20,27,18,27,16,25,15,8.2,8.488301217504553,6,8,6,8
30,19,29,17,28,20,26,20,24,18,9.8,9.446698753794914,10,10,8,5
18,12,23,18,26,19,29,20,28,19,8.2,8.444402148697094,8,8,8,6
15,16,19,11,22,16,26,17,26,20,8.0,8.26828099036472,8,9,8,10
13,15,11,20,9,15,7,18,9,14,6.2,6.309285207613748,7,10,8,5
15,19,17,16,20,16,18,12,23,15,7.2,7.405576507747034,9,9,10,5
27,18,26,16,27,20,29,17,29,20,9.0,9.484712591632933,7,9,9,6
27,16,26,20,23,17,25,20,23,16,7.8,7.470951880240675,10,8,9,7
23,16,25,18,25,19,29,17,30,17,9.2,9.496910416764221,10,8,9,6
25,18,24,18,29,17,27,19,26,19,8.8,8.420036449949455,8,7,9,10
29,16,27,17,27,17,26,18,29,18,8.6,8.197149982356802,10,7,9,7
21,17,22,18,21,16,21,20,21,19,7.4,7.404381530624075,7,9,5,7
28,17,25,15,23,17,20,11,21,17,6.6,6.334688353837117,8,10,5,7
12,16,14,11,17,17,15,14,13,14,6.2,6.294593257963307,6,8,5,9
26,19,23,17,23,17,28,15,27,16,7.2,7.484727608691788,5,7,7,5
28,16,26,18,24,15,27,20,30,19,9.2,9.342713994446207,8,6,8,9
13,12,16,12,16,17,13,20,13,20,6.6,6.04552418846706,10,6,6,9
13,17,11,12,16,18,15,18,13,16,6.4,6.218239380028467,10,6,6,9
19,16,18,16,22,19,20,15,22,20,7.4,7.427494582542046,9,6,5,8
25,18,24,15,22,18,20,13,21,19,7.2,7.020035225702036,7,10,10,9
17,15,19,10,24,19,23,15,28,18,8.0,8.428226107963976,7,10,5,5
25,17,24,17,28,16,29,15,26,19,8.4,8.100389854199891,7,6,9,10
20,19,23,16,23,20,28,15,26,17,8.6,8.399467318131435,9,9,10,9
24,16,29,20,30,19,28,19,28,20,9.2,9.249844603340078,6,5,5,8
30,19,29,17,30,15,30,16,28,18,9.2,9.137934381454409,6,5,9,9
21,17,23,16,22,18,25,20,26,18,7.4,7.408397194485782,8,6,6,7
25,17,26,20,26,20,27,19,27,20,9.8,9.016126389982093,9,9,9,10
28,18,27,18,26,17,28,20,25,16,8.8,8.2364894209461,8,9,6,8
22,17,23,18,27,17,28,15,25,20,8.2,8.4475217053614,7,5,5,7
30,15,27,18,28,19,26,16,30,16,8.2,8.322813423375445,6,10,8,9
14,18,14,20,12,18,12,14,14,18,6.6,6.372085557664672,7,7,5,5
29,16,27,18,29,19,26,16,24,20,8.0,8.482428085788463,10,6,6,5
25,16,22,20,24,19,21,18,25,19,8.8,8.047931441531189,10,9,6,9
18,13,17,12,20,11,25,17,23,17,7.0,7.173491804574606,10,10,6,6
13,10,18,15,15,18,20,11,22,16,7.0,7.376504516693846,5,6,10,10
18,18,22,17,24,18,26,17,29,18,8.8,8.35334208345777,5,5,6,9
27,20,27,16,30,15,29,15,29,15,8.6,8.35840860033568,9,5,7,9
21,20,23,16,20,16,19,18,24,19,8.4,8.086590381914394,8,7,8,6
21,16,26,20,23,19,23,17,22,18,7.8,7.4180274072044,10,9,7,10
14,11,16,14,15,19,16,16,15,20,6.4,6.427560119424187,6,5,9,9
24,17,23,19,22,19,21,17,26,17,8.8,8.406852713944659,8,10,5,5
17,11,20,13,20,20,19,19,21,16,7.0,7.475067005074664,7,8,5,10
22,17,20,10,20,10,24,20,26,17,7.6,7.045980879335773,10,5,7,9
16,20,20,16,24,17,25,20,28,16,8.0,8.204432107901464,10,7,5,9
12,18,14,18,14,20,12,19,12,19,6.8,6.300748292203419,6,9,7,10
16,20,17,17,22,20,26,17,30,18,8.6,8.479547265700587,7,8,8,6
